dataset,path,original_class,label,included_six_class,width,height,mode,sha256,file_size,duplicate_group_size,is_exact_duplicate,cross_label_conflict,within_dataset_duplicate_rank,eligible_after_dedup
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass267.jpg,glass,glass,True,512,384,RGB,b3585984de7bd265b238537b2c57713ab62d3db03e98a81c0b5973b74540b2fa,14592,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1150.jpg,clothes,,False,400,400,RGB,b358c2e3a2d0d64c16a55bf6615ce8e71a654e84b3695c2dfd0386a98e09a477,16997,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes1968.jpg,clothes,,False,400,400,RGB,b358c2e3a2d0d64c16a55bf6615ce8e71a654e84b3695c2dfd0386a98e09a477,16997,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_387.jpg,biological,,False,260,194,RGB,b3601a10ab7d92f8752974366ffb0d1f6685610f35b65e4d6ee26d61e65d961b,11804,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/biological/biological674.jpg,biological,,False,260,194,RGB,b3601a10ab7d92f8752974366ffb0d1f6685610f35b65e4d6ee26d61e65d961b,11804,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_1364.jpg,shoes,,False,400,534,RGB,b368e29d6eddd6ead03897a8aede4f961b8187212107bc8ab805897e2150c945,18091,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes861.jpg,shoes,,False,400,534,RGB,b368e29d6eddd6ead03897a8aede4f961b8187212107bc8ab805897e2150c945,18091,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_295.jpg,metal,metal,True,512,384,RGB,b36d4c7a1de6800f7802569f65fc7b6f49b15fab942943c17a33fb769458b8d2,16705,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal169.jpg,metal,metal,True,512,384,RGB,b36d4c7a1de6800f7802569f65fc7b6f49b15fab942943c17a33fb769458b8d2,16705,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal225.jpg,metal,metal,True,512,384,RGB,b36d4c7a1de6800f7802569f65fc7b6f49b15fab942943c17a33fb769458b8d2,16705,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_531.jpg,battery,,False,225,225,RGB,b37b223ed042b131e405ae965d5c08fb4e8d886d52a1dbd8b680b428af162490,4182,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery38.jpg,battery,,False,225,225,RGB,b37b223ed042b131e405ae965d5c08fb4e8d886d52a1dbd8b680b428af162490,4182,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_507.jpg,clothes,,False,400,533,RGB,b38a26e1402c72b489a0b941832e2edbc51cbfd6b0cace889713ec674bc40146,40351,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes3041.jpg,clothes,,False,400,533,RGB,b38a26e1402c72b489a0b941832e2edbc51cbfd6b0cace889713ec674bc40146,40351,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_884.jpg,glass,glass,True,203,248,RGB,b38aa125f212087525f40cff08314cfecf9982ce71c9d51dbc308f90c57bb422,10532,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass412.jpg,green-glass,glass,True,203,248,RGB,b38aa125f212087525f40cff08314cfecf9982ce71c9d51dbc308f90c57bb422,10532,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_753.jpg,paper,paper,True,512,384,RGB,b3941029581e0d870c0611ac7cb7d59582d6e7f8c0405730ce392f953a173b66,18885,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/paper/paper738.jpg,paper,paper,True,512,384,RGB,b3941029581e0d870c0611ac7cb7d59582d6e7f8c0405730ce392f953a173b66,18885,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper331.jpg,paper,paper,True,512,384,RGB,b3941029581e0d870c0611ac7cb7d59582d6e7f8c0405730ce392f953a173b66,18885,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1447.jpg,clothes,,False,400,533,RGB,b399197755bb80e1a09feb19b33425912454337a55f0f8bc5dd26ecbb9aad1cc,51716,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes3636.jpg,clothes,,False,400,533,RGB,b399197755bb80e1a09feb19b33425912454337a55f0f8bc5dd26ecbb9aad1cc,51716,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1273.jpg,glass,glass,True,512,384,RGB,b39aa12f708cfe510fed276ed590eed15b6630d2ddd258ce455c88eee39e4dca,14576,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass194.jpg,brown-glass,glass,True,512,384,RGB,b39aa12f708cfe510fed276ed590eed15b6630d2ddd258ce455c88eee39e4dca,14576,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass311.jpg,glass,glass,True,512,384,RGB,b39aa12f708cfe510fed276ed590eed15b6630d2ddd258ce455c88eee39e4dca,14576,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_964.jpg,glass,glass,True,512,384,RGB,b39b231915cc0a2ce4e871d9675408bd83180754c3e6f76709537a4531b51a92,11191,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass153.jpg,white-glass,glass,True,512,384,RGB,b39b231915cc0a2ce4e871d9675408bd83180754c3e6f76709537a4531b51a92,11191,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass418.jpg,glass,glass,True,512,384,RGB,b39b231915cc0a2ce4e871d9675408bd83180754c3e6f76709537a4531b51a92,11191,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_479.jpg,clothes,,False,400,533,RGB,b3a3acda56291b9d19d85d25b6d7f3824369c9001af2679eb54256284cfe8e37,53328,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes144.jpg,clothes,,False,400,533,RGB,b3a3acda56291b9d19d85d25b6d7f3824369c9001af2679eb54256284cfe8e37,53328,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_292.jpg,paper,paper,True,512,384,RGB,b3a509ba195dbcd85c4dc712ecca234a565b43e234b7690838f93db523016dea,17135,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/paper/paper662.jpg,paper,paper,True,512,384,RGB,b3a509ba195dbcd85c4dc712ecca234a565b43e234b7690838f93db523016dea,17135,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper270.jpg,paper,paper,True,512,384,RGB,b3a509ba195dbcd85c4dc712ecca234a565b43e234b7690838f93db523016dea,17135,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_50.jpg,battery,,False,225,225,RGB,b3a57c1ad67a99b66c062ca57e25e333b878c97b6e928cca30d62ac80014086f,5978,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery206.jpg,battery,,False,225,225,RGB,b3a57c1ad67a99b66c062ca57e25e333b878c97b6e928cca30d62ac80014086f,5978,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1500.jpg,clothes,,False,400,534,RGB,b3a651d58635ee2d9b8215427847fb5d8678e32282764c19a9f24772fbdade3a,14397,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes4855.jpg,clothes,,False,400,534,RGB,b3a651d58635ee2d9b8215427847fb5d8678e32282764c19a9f24772fbdade3a,14397,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_4.jpg,trash,trash,True,265,190,RGB,b3a77d37093fa423461368c7e53f10059e1fab87af9711ebd3417019ad11638f,2587,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/trash/trash172.jpg,trash,trash,True,265,190,RGB,b3a77d37093fa423461368c7e53f10059e1fab87af9711ebd3417019ad11638f,2587,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_366.jpg,battery,,False,332,152,RGB,b3ab29dfb5aa1dab7b2393316baf968a5f9453cf6cf26238a89ffe094515a205,4985,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery486.jpg,battery,,False,332,152,RGB,b3ab29dfb5aa1dab7b2393316baf968a5f9453cf6cf26238a89ffe094515a205,4985,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_435.jpg,biological,,False,275,183,RGB,b3acbd84481afba9e84dc96be6871864a566ad9e7bab166e180c16d657b759a7,14148,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/biological/biological922.jpg,biological,,False,275,183,RGB,b3acbd84481afba9e84dc96be6871864a566ad9e7bab166e180c16d657b759a7,14148,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_502.jpg,battery,,False,225,225,RGB,b3aeb85b5a0c64b80d03fb1cd6dfeaa967292bd095ad78698f91eef0c586e0d9,4927,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery209.jpg,battery,,False,225,225,RGB,b3aeb85b5a0c64b80d03fb1cd6dfeaa967292bd095ad78698f91eef0c586e0d9,4927,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1265.jpg,plastic,plastic,True,512,384,RGB,b3b078bd4f10cc51f22f60357c7210be7c4dd6e151ac8202a1db9c6a3a52f990,7884,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic117.jpg,plastic,plastic,True,512,384,RGB,b3b078bd4f10cc51f22f60357c7210be7c4dd6e151ac8202a1db9c6a3a52f990,7884,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic300.jpg,plastic,plastic,True,512,384,RGB,b3b078bd4f10cc51f22f60357c7210be7c4dd6e151ac8202a1db9c6a3a52f990,7884,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_1382.jpg,shoes,,False,208,218,RGB,b3be594210f9f65d41716ef0970bce241ddcd00f8a5f04e4b128398397cdcc77,3732,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes342.jpg,shoes,,False,208,218,RGB,b3be594210f9f65d41716ef0970bce241ddcd00f8a5f04e4b128398397cdcc77,3732,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_12.jpg,trash,trash,True,275,183,RGB,b3bed48b3788f67f046ee300dd53573ee4c046b69cb8e5e848bb8dd2c7d1b257,3550,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/trash/trash447.jpg,trash,trash,True,275,183,RGB,b3bed48b3788f67f046ee300dd53573ee4c046b69cb8e5e848bb8dd2c7d1b257,3550,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_238.jpg,metal,metal,True,512,384,RGB,b3c7a9f37fe4da737d9194e3199eb310fdb025b100977d0013934c873f1b69a2,50342,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal284.jpg,metal,metal,True,512,384,RGB,b3c7a9f37fe4da737d9194e3199eb310fdb025b100977d0013934c873f1b69a2,50342,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal319.jpg,metal,metal,True,512,384,RGB,b3c7a9f37fe4da737d9194e3199eb310fdb025b100977d0013934c873f1b69a2,50342,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic365.jpg,plastic,plastic,True,512,384,RGB,b3c8c568c58070c6a3f7a5d14bf153086c2982c1f35528cb90d7f64ddd33a852,17907,2,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic477.jpg,plastic,plastic,True,512,384,RGB,b3c8c568c58070c6a3f7a5d14bf153086c2982c1f35528cb90d7f64ddd33a852,17907,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_982.jpg,cardboard,cardboard,True,512,384,RGB,b3c979a3f4b7246548b51ee34782dfab7e146a569511f62bca9b11701460c951,12336,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard33.jpg,cardboard,cardboard,True,512,384,RGB,b3c979a3f4b7246548b51ee34782dfab7e146a569511f62bca9b11701460c951,12336,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/cardboard/cardboard213.jpg,cardboard,cardboard,True,512,384,RGB,b3c979a3f4b7246548b51ee34782dfab7e146a569511f62bca9b11701460c951,12336,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_361.jpg,clothes,,False,400,533,RGB,b3ca24d22666ec9169ff8f8dfc7759449a157bc9292a7f18e2869c700b7b30d1,30204,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes28.jpg,clothes,,False,400,533,RGB,b3ca24d22666ec9169ff8f8dfc7759449a157bc9292a7f18e2869c700b7b30d1,30204,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1256.jpg,clothes,,False,400,460,RGB,b3cdf36ea820ec9555ed92a7ccf5b5c84adf167ef212126674961f2a86638f44,21922,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes426.jpg,clothes,,False,400,460,RGB,b3cdf36ea820ec9555ed92a7ccf5b5c84adf167ef212126674961f2a86638f44,21922,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_428.jpg,glass,glass,True,225,225,RGB,b3db3a233dbf7e7e5de0b9e8ff1cac984cfd6e7872126eb9bdfe9f14ce5ea391,3381,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass320.jpg,white-glass,glass,True,225,225,RGB,b3db3a233dbf7e7e5de0b9e8ff1cac984cfd6e7872126eb9bdfe9f14ce5ea391,3381,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_856.jpg,shoes,,False,275,183,RGB,b3de302067e1b279dcfa8fae19e1cc4d56c215847fcba0200a0046b1aad4dac5,8025,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes1507.jpg,shoes,,False,275,183,RGB,b3de302067e1b279dcfa8fae19e1cc4d56c215847fcba0200a0046b1aad4dac5,8025,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_647.jpg,glass,glass,True,512,384,RGB,b3f0068e9b748fe0675042fade8db77ca0700a205aee04f098db00de39d2163d,9716,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass211.jpg,brown-glass,glass,True,512,384,RGB,b3f0068e9b748fe0675042fade8db77ca0700a205aee04f098db00de39d2163d,9716,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass342.jpg,glass,glass,True,512,384,RGB,b3f0068e9b748fe0675042fade8db77ca0700a205aee04f098db00de39d2163d,9716,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_572.jpg,metal,metal,True,512,384,RGB,b3fd958da7033b2ea056bd917fc0eebb19874c238ee3873e3c131e3c7890cc92,30853,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal372.jpg,metal,metal,True,512,384,RGB,b3fd958da7033b2ea056bd917fc0eebb19874c238ee3873e3c131e3c7890cc92,30853,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal390.jpg,metal,metal,True,512,384,RGB,b3fd958da7033b2ea056bd917fc0eebb19874c238ee3873e3c131e3c7890cc92,30853,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_573.jpg,metal,metal,True,512,384,RGB,b405aaeedbe83e6fe8dfcb0d9ce292a680e5870ff5482b45c6b2b2cea2b22324,34771,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal200.jpg,metal,metal,True,512,384,RGB,b405aaeedbe83e6fe8dfcb0d9ce292a680e5870ff5482b45c6b2b2cea2b22324,34771,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal251.jpg,metal,metal,True,512,384,RGB,b405aaeedbe83e6fe8dfcb0d9ce292a680e5870ff5482b45c6b2b2cea2b22324,34771,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_160.jpg,clothes,,False,534,400,RGB,b40aa36b90bc84aa3efcadeb1d775fb32619bf97c7f05fad292a7bc8578941b5,21935,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes4472.jpg,clothes,,False,534,400,RGB,b40aa36b90bc84aa3efcadeb1d775fb32619bf97c7f05fad292a7bc8578941b5,21935,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_1380.jpg,shoes,,False,252,200,RGB,b410a2b29ad2709d3404971a438e105587cc5ea9a54fb5a9b7f8bc7c18688e80,4857,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes326.jpg,shoes,,False,252,200,RGB,b410a2b29ad2709d3404971a438e105587cc5ea9a54fb5a9b7f8bc7c18688e80,4857,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_794.jpg,glass,glass,True,125,400,RGB,b4128252b56b399dcf049c06553002a77ccc453cf0796562da045019909ea28f,7986,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass72.jpg,brown-glass,glass,True,125,400,RGB,b4128252b56b399dcf049c06553002a77ccc453cf0796562da045019909ea28f,7986,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_373.jpg,battery,,False,241,209,RGB,b41b11fd3d623883b85f57c6750585bca29e68c8c71b70096280a2cf596e05d2,5596,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery419.jpg,battery,,False,241,209,RGB,b41b11fd3d623883b85f57c6750585bca29e68c8c71b70096280a2cf596e05d2,5596,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_325.jpg,cardboard,cardboard,True,512,384,RGB,b41f4388df1476e62b5c2bf9b568764a3a74d3ae45a3bcb7a1ad03b493fa9c0b,21716,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard51.jpg,cardboard,cardboard,True,512,384,RGB,b41f4388df1476e62b5c2bf9b568764a3a74d3ae45a3bcb7a1ad03b493fa9c0b,21716,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/cardboard/cardboard228.jpg,cardboard,cardboard,True,512,384,RGB,b41f4388df1476e62b5c2bf9b568764a3a74d3ae45a3bcb7a1ad03b493fa9c0b,21716,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1335.jpg,plastic,plastic,True,300,168,RGB,b433a29241f836ed98aedd7acbbda62da675a46ec007a4bb30f3b5940564ec7c,6193,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic582.jpg,plastic,plastic,True,300,168,RGB,b433a29241f836ed98aedd7acbbda62da675a46ec007a4bb30f3b5940564ec7c,6193,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_678.jpg,battery,,False,225,225,RGB,b43ae53c6b529a2cc2ec435f5fd6f6a30a640121948dc21cfbf824025b075258,6952,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery563.jpg,battery,,False,225,225,RGB,b43ae53c6b529a2cc2ec435f5fd6f6a30a640121948dc21cfbf824025b075258,6952,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_686.jpg,glass,glass,True,189,266,RGB,b44db9b0820c67deaf9a32ceb3a7c03c097008e4aedc35f667a72654beb5e065,3979,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass490.jpg,white-glass,glass,True,189,266,RGB,b44db9b0820c67deaf9a32ceb3a7c03c097008e4aedc35f667a72654beb5e065,3979,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_5.jpg,plastic,plastic,True,225,225,RGB,b453cf91308b94d0ec459f00135dce2906b6b6bdf4aaa5e950c66c3cf95f919c,5212,2,True,False,0,True
